   0.0000000e+00   1.5384615e-04   3.0769231e-04   4.6153846e-04   6.1538462e-04   7.6923077e-04   9.2307692e-04   1.0769231e-03   1.2307692e-03   1.3846154e-03   1.5384615e-03   1.6923077e-03   1.8461538e-03   2.0000000e-03   2.1538462e-03   2.3076923e-03   2.4615385e-03   2.6153846e-03   2.7692308e-03   2.9230769e-03   3.0769231e-03   3.2307692e-03   3.3846154e-03   3.5384615e-03   3.6923077e-03   3.8461538e-03   4.0000000e-03   4.1538462e-03   4.3076923e-03   4.4615385e-03   4.6153846e-03   4.7692308e-03   4.9230769e-03   5.0769231e-03   5.2307692e-03   5.3846154e-03   5.5384615e-03   5.6923077e-03   5.8461538e-03   6.0000000e-03   6.1538462e-03   6.3076923e-03   6.4615385e-03   6.6153846e-03   6.7692308e-03   6.9230769e-03   7.0769231e-03   7.2307692e-03   7.3846154e-03   7.5384615e-03   7.6923077e-03   7.8461538e-03   8.0000000e-03   8.1538462e-03   8.3076923e-03   8.4615385e-03   8.6153846e-03   8.7692308e-03   8.9230769e-03   9.0769231e-03   9.2307692e-03   9.3846154e-03   9.5384615e-03   9.6923077e-03   9.8461538e-03   1.0000000e-02   1.0153846e-02   1.0307692e-02   1.0461538e-02   1.0615385e-02   1.0769231e-02   1.0923077e-02   1.1076923e-02   1.1230769e-02   1.1384615e-02   1.1538462e-02   1.1692308e-02   1.1846154e-02   1.2000000e-02   1.2153846e-02   1.2307692e-02   1.2461538e-02   1.2615385e-02   1.2769231e-02   1.2923077e-02   1.3076923e-02   1.3230769e-02   1.3384615e-02   1.3538462e-02   1.3692308e-02   1.3846154e-02   1.4000000e-02   1.4153846e-02   1.4307692e-02   1.4461538e-02   1.4615385e-02   1.4769231e-02   1.4923077e-02   1.5076923e-02   1.5230769e-02   1.5384615e-02   1.5538462e-02   1.5692308e-02   1.5846154e-02   1.6000000e-02   1.6153846e-02   1.6307692e-02   1.6461538e-02   1.6615385e-02   1.6769231e-02   1.6923077e-02   1.7076923e-02   1.7230769e-02   1.7384615e-02   1.7538462e-02   1.7692308e-02   1.7846154e-02   1.8000000e-02   1.8153846e-02   1.8307692e-02   1.8461538e-02   1.8615385e-02   1.8769231e-02   1.8923077e-02   1.9076923e-02   1.9230769e-02   1.9384615e-02   1.9538462e-02   1.9692308e-02   1.9846154e-02   2.0000000e-02   2.0153846e-02   2.0307692e-02   2.0461538e-02   2.0615385e-02   2.0769231e-02   2.0923077e-02   2.1076923e-02   2.1230769e-02   2.1384615e-02   2.1538462e-02   2.1692308e-02   2.1846154e-02   2.2000000e-02   2.2153846e-02   2.2307692e-02   2.2461538e-02   2.2615385e-02   2.2769231e-02   2.2923077e-02   2.3076923e-02   2.3230769e-02   2.3384615e-02   2.3538462e-02   2.3692308e-02   2.3846154e-02   2.4000000e-02   2.4153846e-02   2.4307692e-02   2.4461538e-02   2.4615385e-02   2.4769231e-02   2.4923077e-02   2.5076923e-02   2.5230769e-02   2.5384615e-02   2.5538462e-02   2.5692308e-02   2.5846154e-02   2.6000000e-02   2.6153846e-02   2.6307692e-02   2.6461538e-02   2.6615385e-02   2.6769231e-02   2.6923077e-02   2.7076923e-02   2.7230769e-02   2.7384615e-02   2.7538462e-02   2.7692308e-02   2.7846154e-02   2.8000000e-02   2.8153846e-02   2.8307692e-02   2.8461538e-02   2.8615385e-02   2.8769231e-02   2.8923077e-02   2.9076923e-02   2.9230769e-02   2.9384615e-02   2.9538462e-02   2.9692308e-02   2.9846154e-02   3.0000000e-02   3.0153846e-02   3.0307692e-02   3.0461538e-02   3.0615385e-02   3.0769231e-02   3.0923077e-02   3.1076923e-02   3.1230769e-02   3.1384615e-02   3.1538462e-02   3.1692308e-02   3.1846154e-02   3.2000000e-02   3.2153846e-02   3.2307692e-02   3.2461538e-02   3.2615385e-02   3.2769231e-02   3.2923077e-02   3.3076923e-02   3.3230769e-02   3.3384615e-02   3.3538462e-02   3.3692308e-02   3.3846154e-02   3.4000000e-02   3.4153846e-02   3.4307692e-02   3.4461538e-02   3.4615385e-02   3.4769231e-02   3.4923077e-02   3.5076923e-02   3.5230769e-02   3.5384615e-02   3.5538462e-02   3.5692308e-02   3.5846154e-02   3.6000000e-02   3.6153846e-02   3.6307692e-02   3.6461538e-02   3.6615385e-02   3.6769231e-02   3.6923077e-02   3.7076923e-02   3.7230769e-02   3.7384615e-02   3.7538462e-02   3.7692308e-02   3.7846154e-02   3.8000000e-02   3.8153846e-02   3.8307692e-02   3.8461538e-02   3.8615385e-02   3.8769231e-02   3.8923077e-02   3.9076923e-02   3.9230769e-02   3.9384615e-02   3.9538462e-02   3.9692308e-02   3.9846154e-02   4.0000000e-02   4.0153846e-02   4.0307692e-02   4.0461538e-02   4.0615385e-02   4.0769231e-02   4.0923077e-02   4.1076923e-02   4.1230769e-02   4.1384615e-02   4.1538462e-02   4.1692308e-02   4.1846154e-02   4.2000000e-02   4.2153846e-02   4.2307692e-02   4.2461538e-02   4.2615385e-02   4.2769231e-02   4.2923077e-02   4.3076923e-02   4.3230769e-02   4.3384615e-02   4.3538462e-02   4.3692308e-02   4.3846154e-02   4.4000000e-02   4.4153846e-02   4.4307692e-02   4.4461538e-02   4.4615385e-02   4.4769231e-02   4.4923077e-02   4.5076923e-02   4.5230769e-02   4.5384615e-02   4.5538462e-02   4.5692308e-02   4.5846154e-02   4.6000000e-02   4.6153846e-02   4.6307692e-02   4.6461538e-02   4.6615385e-02   4.6769231e-02   4.6923077e-02   4.7076923e-02   4.7230769e-02   4.7384615e-02   4.7538462e-02   4.7692308e-02   4.7846154e-02   4.8000000e-02   4.8153846e-02   4.8307692e-02   4.8461538e-02   4.8615385e-02   4.8769231e-02   4.8923077e-02   4.9076923e-02   4.9230769e-02   4.9384615e-02   4.9538462e-02   4.9692308e-02   4.9846154e-02   5.0000000e-02   5.0153846e-02   5.0307692e-02   5.0461538e-02   5.0615385e-02   5.0769231e-02   5.0923077e-02   5.1076923e-02   5.1230769e-02   5.1384615e-02   5.1538462e-02   5.1692308e-02   5.1846154e-02   5.2000000e-02   5.2153846e-02   5.2307692e-02   5.2461538e-02   5.2615385e-02   5.2769231e-02   5.2923077e-02   5.3076923e-02   5.3230769e-02   5.3384615e-02   5.3538462e-02   5.3692308e-02   5.3846154e-02   5.4000000e-02   5.4153846e-02   5.4307692e-02   5.4461538e-02   5.4615385e-02   5.4769231e-02   5.4923077e-02   5.5076923e-02   5.5230769e-02   5.5384615e-02   5.5538462e-02   5.5692308e-02   5.5846154e-02   5.6000000e-02   5.6153846e-02   5.6307692e-02   5.6461538e-02   5.6615385e-02   5.6769231e-02   5.6923077e-02   5.7076923e-02   5.7230769e-02   5.7384615e-02   5.7538462e-02   5.7692308e-02   5.7846154e-02   5.8000000e-02   5.8153846e-02   5.8307692e-02   5.8461538e-02   5.8615385e-02   5.8769231e-02   5.8923077e-02   5.9076923e-02   5.9230769e-02   5.9384615e-02   5.9538462e-02   5.9692308e-02   5.9846154e-02   6.0000000e-02   6.0153846e-02   6.0307692e-02   6.0461538e-02   6.0615385e-02   6.0769231e-02   6.0923077e-02   6.1076923e-02   6.1230769e-02   6.1384615e-02   6.1538462e-02   6.1692308e-02   6.1846154e-02   6.2000000e-02   6.2153846e-02   6.2307692e-02   6.2461538e-02   6.2615385e-02   6.2769231e-02   6.2923077e-02   6.3076923e-02   6.3230769e-02   6.3384615e-02   6.3538462e-02   6.3692308e-02   6.3846154e-02   6.4000000e-02   6.4153846e-02   6.4307692e-02   6.4461538e-02   6.4615385e-02   6.4769231e-02   6.4923077e-02   6.5076923e-02   6.5230769e-02   6.5384615e-02   6.5538462e-02   6.5692308e-02   6.5846154e-02   6.6000000e-02   6.6153846e-02   6.6307692e-02   6.6461538e-02   6.6615385e-02   6.6769231e-02   6.6923077e-02   6.7076923e-02   6.7230769e-02   6.7384615e-02   6.7538462e-02   6.7692308e-02   6.7846154e-02   6.8000000e-02   6.8153846e-02   6.8307692e-02   6.8461538e-02   6.8615385e-02   6.8769231e-02   6.8923077e-02   6.9076923e-02   6.9230769e-02   6.9384615e-02   6.9538462e-02   6.9692308e-02   6.9846154e-02   7.0000000e-02   7.0153846e-02   7.0307692e-02   7.0461538e-02   7.0615385e-02   7.0769231e-02   7.0923077e-02   7.1076923e-02   7.1230769e-02   7.1384615e-02   7.1538462e-02   7.1692308e-02   7.1846154e-02   7.2000000e-02   7.2153846e-02   7.2307692e-02   7.2461538e-02   7.2615385e-02   7.2769231e-02   7.2923077e-02   7.3076923e-02   7.3230769e-02   7.3384615e-02   7.3538462e-02   7.3692308e-02   7.3846154e-02   7.4000000e-02   7.4153846e-02   7.4307692e-02   7.4461538e-02   7.4615385e-02   7.4769231e-02   7.4923077e-02   7.5076923e-02   7.5230769e-02   7.5384615e-02   7.5538462e-02   7.5692308e-02   7.5846154e-02   7.6000000e-02   7.6153846e-02   7.6307692e-02   7.6461538e-02   7.6615385e-02   7.6769231e-02   7.6923077e-02   7.7076923e-02   7.7230769e-02   7.7384615e-02   7.7538462e-02   7.7692308e-02   7.7846154e-02   7.8000000e-02   7.8153846e-02   7.8307692e-02   7.8461538e-02   7.8615385e-02   7.8769231e-02   7.8923077e-02   7.9076923e-02   7.9230769e-02   7.9384615e-02   7.9538462e-02   7.9692308e-02   7.9846154e-02   8.0000000e-02   8.0153846e-02   8.0307692e-02   8.0461538e-02   8.0615385e-02   8.0769231e-02   8.0923077e-02   8.1076923e-02   8.1230769e-02   8.1384615e-02   8.1538462e-02   8.1692308e-02   8.1846154e-02   8.2000000e-02   8.2153846e-02   8.2307692e-02   8.2461538e-02   8.2615385e-02   8.2769231e-02   8.2923077e-02   8.3076923e-02   8.3230769e-02   8.3384615e-02   8.3538462e-02   8.3692308e-02   8.3846154e-02   8.4000000e-02   8.4153846e-02   8.4307692e-02   8.4461538e-02   8.4615385e-02   8.4769231e-02   8.4923077e-02   8.5076923e-02   8.5230769e-02   8.5384615e-02   8.5538462e-02   8.5692308e-02   8.5846154e-02   8.6000000e-02   8.6153846e-02   8.6307692e-02   8.6461538e-02   8.6615385e-02   8.6769231e-02   8.6923077e-02   8.7076923e-02   8.7230769e-02   8.7384615e-02   8.7538462e-02   8.7692308e-02   8.7846154e-02   8.8000000e-02   8.8153846e-02   8.8307692e-02   8.8461538e-02   8.8615385e-02   8.8769231e-02   8.8923077e-02   8.9076923e-02   8.9230769e-02   8.9384615e-02   8.9538462e-02   8.9692308e-02   8.9846154e-02   9.0000000e-02   9.0153846e-02   9.0307692e-02   9.0461538e-02   9.0615385e-02   9.0769231e-02   9.0923077e-02   9.1076923e-02   9.1230769e-02   9.1384615e-02   9.1538462e-02   9.1692308e-02   9.1846154e-02   9.2000000e-02   9.2153846e-02   9.2307692e-02   9.2461538e-02   9.2615385e-02   9.2769231e-02   9.2923077e-02   9.3076923e-02   9.3230769e-02   9.3384615e-02   9.3538462e-02   9.3692308e-02   9.3846154e-02   9.4000000e-02   9.4153846e-02   9.4307692e-02   9.4461538e-02   9.4615385e-02   9.4769231e-02   9.4923077e-02   9.5076923e-02   9.5230769e-02   9.5384615e-02   9.5538462e-02   9.5692308e-02   9.5846154e-02   9.6000000e-02   9.6153846e-02   9.6307692e-02   9.6461538e-02   9.6615385e-02   9.6769231e-02   9.6923077e-02   9.7076923e-02   9.7230769e-02   9.7384615e-02   9.7538462e-02   9.7692308e-02   9.7846154e-02   9.8000000e-02   9.8153846e-02   9.8307692e-02   9.8461538e-02   9.8615385e-02   9.8769231e-02   9.8923077e-02   9.9076923e-02   9.9230769e-02   9.9384615e-02   9.9538462e-02   9.9692308e-02   9.9846154e-02   1.0000000e-01   1.0015385e-01   1.0030769e-01   1.0046154e-01   1.0061538e-01   1.0076923e-01   1.0092308e-01   1.0107692e-01   1.0123077e-01   1.0138462e-01   1.0153846e-01   1.0169231e-01   1.0184615e-01   1.0200000e-01   1.0215385e-01   1.0230769e-01   1.0246154e-01   1.0261538e-01   1.0276923e-01   1.0292308e-01   1.0307692e-01   1.0323077e-01   1.0338462e-01   1.0353846e-01   1.0369231e-01   1.0384615e-01   1.0400000e-01   1.0415385e-01   1.0430769e-01   1.0446154e-01   1.0461538e-01   1.0476923e-01   1.0492308e-01   1.0507692e-01   1.0523077e-01   1.0538462e-01   1.0553846e-01   1.0569231e-01   1.0584615e-01   1.0600000e-01   1.0615385e-01   1.0630769e-01   1.0646154e-01   1.0661538e-01   1.0676923e-01   1.0692308e-01   1.0707692e-01   1.0723077e-01   1.0738462e-01   1.0753846e-01   1.0769231e-01   1.0784615e-01   1.0800000e-01   1.0815385e-01   1.0830769e-01   1.0846154e-01   1.0861538e-01   1.0876923e-01   1.0892308e-01   1.0907692e-01   1.0923077e-01   1.0938462e-01   1.0953846e-01   1.0969231e-01   1.0984615e-01   1.1000000e-01   1.1015385e-01   1.1030769e-01   1.1046154e-01   1.1061538e-01   1.1076923e-01   1.1092308e-01   1.1107692e-01   1.1123077e-01   1.1138462e-01   1.1153846e-01   1.1169231e-01   1.1184615e-01   1.1200000e-01   1.1215385e-01   1.1230769e-01   1.1246154e-01   1.1261538e-01   1.1276923e-01   1.1292308e-01   1.1307692e-01   1.1323077e-01   1.1338462e-01   1.1353846e-01   1.1369231e-01   1.1384615e-01   1.1400000e-01   1.1415385e-01   1.1430769e-01   1.1446154e-01   1.1461538e-01   1.1476923e-01   1.1492308e-01   1.1507692e-01   1.1523077e-01   1.1538462e-01   1.1553846e-01   1.1569231e-01   1.1584615e-01   1.1600000e-01   1.1615385e-01   1.1630769e-01   1.1646154e-01   1.1661538e-01   1.1676923e-01   1.1692308e-01   1.1707692e-01   1.1723077e-01   1.1738462e-01   1.1753846e-01   1.1769231e-01   1.1784615e-01   1.1800000e-01   1.1815385e-01   1.1830769e-01   1.1846154e-01   1.1861538e-01   1.1876923e-01   1.1892308e-01   1.1907692e-01   1.1923077e-01   1.1938462e-01   1.1953846e-01   1.1969231e-01   1.1984615e-01   1.2000000e-01   1.2015385e-01   1.2030769e-01   1.2046154e-01   1.2061538e-01   1.2076923e-01   1.2092308e-01   1.2107692e-01   1.2123077e-01   1.2138462e-01   1.2153846e-01   1.2169231e-01   1.2184615e-01   1.2200000e-01   1.2215385e-01   1.2230769e-01   1.2246154e-01   1.2261538e-01   1.2276923e-01   1.2292308e-01   1.2307692e-01   1.2323077e-01   1.2338462e-01   1.2353846e-01   1.2369231e-01   1.2384615e-01   1.2400000e-01   1.2415385e-01   1.2430769e-01   1.2446154e-01   1.2461538e-01   1.2476923e-01   1.2492308e-01   1.2507692e-01   1.2523077e-01   1.2538462e-01   1.2553846e-01   1.2569231e-01   1.2584615e-01   1.2600000e-01   1.2615385e-01   1.2630769e-01   1.2646154e-01   1.2661538e-01   1.2676923e-01   1.2692308e-01   1.2707692e-01   1.2723077e-01   1.2738462e-01   1.2753846e-01   1.2769231e-01   1.2784615e-01   1.2800000e-01   1.2815385e-01   1.2830769e-01   1.2846154e-01   1.2861538e-01   1.2876923e-01   1.2892308e-01   1.2907692e-01   1.2923077e-01   1.2938462e-01   1.2953846e-01   1.2969231e-01   1.2984615e-01   1.3000000e-01   1.3015385e-01   1.3030769e-01   1.3046154e-01   1.3061538e-01   1.3076923e-01   1.3092308e-01   1.3107692e-01   1.3123077e-01   1.3138462e-01   1.3153846e-01   1.3169231e-01   1.3184615e-01   1.3200000e-01   1.3215385e-01   1.3230769e-01   1.3246154e-01   1.3261538e-01   1.3276923e-01   1.3292308e-01   1.3307692e-01   1.3323077e-01   1.3338462e-01   1.3353846e-01   1.3369231e-01   1.3384615e-01   1.3400000e-01   1.3415385e-01   1.3430769e-01   1.3446154e-01   1.3461538e-01   1.3476923e-01   1.3492308e-01   1.3507692e-01   1.3523077e-01   1.3538462e-01   1.3553846e-01   1.3569231e-01   1.3584615e-01   1.3600000e-01   1.3615385e-01   1.3630769e-01   1.3646154e-01   1.3661538e-01   1.3676923e-01   1.3692308e-01   1.3707692e-01   1.3723077e-01   1.3738462e-01   1.3753846e-01   1.3769231e-01   1.3784615e-01   1.3800000e-01   1.3815385e-01   1.3830769e-01   1.3846154e-01   1.3861538e-01   1.3876923e-01   1.3892308e-01   1.3907692e-01   1.3923077e-01   1.3938462e-01   1.3953846e-01   1.3969231e-01   1.3984615e-01   1.4000000e-01   1.4015385e-01   1.4030769e-01   1.4046154e-01   1.4061538e-01   1.4076923e-01   1.4092308e-01   1.4107692e-01   1.4123077e-01   1.4138462e-01   1.4153846e-01   1.4169231e-01   1.4184615e-01   1.4200000e-01   1.4215385e-01   1.4230769e-01   1.4246154e-01   1.4261538e-01   1.4276923e-01   1.4292308e-01   1.4307692e-01   1.4323077e-01   1.4338462e-01   1.4353846e-01   1.4369231e-01   1.4384615e-01   1.4400000e-01   1.4415385e-01   1.4430769e-01   1.4446154e-01   1.4461538e-01   1.4476923e-01   1.4492308e-01   1.4507692e-01   1.4523077e-01   1.4538462e-01   1.4553846e-01   1.4569231e-01   1.4584615e-01   1.4600000e-01   1.4615385e-01   1.4630769e-01   1.4646154e-01   1.4661538e-01   1.4676923e-01   1.4692308e-01   1.4707692e-01   1.4723077e-01   1.4738462e-01   1.4753846e-01   1.4769231e-01   1.4784615e-01   1.4800000e-01   1.4815385e-01   1.4830769e-01   1.4846154e-01   1.4861538e-01   1.4876923e-01   1.4892308e-01   1.4907692e-01   1.4923077e-01   1.4938462e-01   1.4953846e-01   1.4969231e-01   1.4984615e-01   1.5000000e-01   1.5015385e-01   1.5030769e-01   1.5046154e-01   1.5061538e-01   1.5076923e-01   1.5092308e-01   1.5107692e-01   1.5123077e-01   1.5138462e-01   1.5153846e-01   1.5169231e-01   1.5184615e-01   1.5200000e-01   1.5215385e-01   1.5230769e-01   1.5246154e-01   1.5261538e-01   1.5276923e-01   1.5292308e-01   1.5307692e-01   1.5323077e-01   1.5338462e-01   1.5353846e-01   1.5369231e-01   1.5384615e-01   1.5400000e-01   1.5415385e-01   1.5430769e-01   1.5446154e-01   1.5461538e-01   1.5476923e-01   1.5492308e-01   1.5507692e-01   1.5523077e-01   1.5538462e-01   1.5553846e-01   1.5569231e-01   1.5584615e-01   1.5600000e-01   1.5615385e-01   1.5630769e-01   1.5646154e-01   1.5661538e-01   1.5676923e-01   1.5692308e-01   1.5707692e-01   1.5723077e-01   1.5738462e-01
